id	product_uid	product_title	search_term	relevance
7834	101317	Jeffrey Court Cedar Cove 12 in. x 12 in. x 8 mm Glass Travertine Mosaic Wall Tile	jeffery court mozaic tile	3
7838	101317	Jeffrey Court Cedar Cove 12 in. x 12 in. x 8 mm Glass Travertine Mosaic Wall Tile	mosaic  tiles	2.67
7839	101317	Jeffrey Court Cedar Cove 12 in. x 12 in. x 8 mm Glass Travertine Mosaic Wall Tile (3.55 lb. / Each)	tile backsplash	2.33
7844	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	floo shets	2.33
7846	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	hickory model	2
7849	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	plank floor allure	3
7850	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	plank flooring	3
7851	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	traffic mast5er	2.67
7852	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	traffic master hickory	2.33
7855	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	vynal flooring	2.67
7858	101318	TrafficMASTER InterLock 5-45/64 in. x 35-45/64 in. x 4 mm Old Hickory Nutmeg Vinyl Plank Flooring (22.66 sq. ft. / case)	wood laminate sheets	3
7863	101319	The Home Depot 5-gal. Homer Bucket	5 gal buckets	3
7865	101319	The Home Depot 5-gal. Homer Bucket	5gal bucket	3
7871	101319	The Home Depot 5-gal. Homer Bucket	home depot happy letter	1.67
7872	101319	The Home Depot 5-gal. Homer Bucket	home depot west springfield,ct	1.67
7887	101321	Hampton Bay Tempo 72 in. Laminate Countertop in Milano Brown	laminate counter tops	3
7888	101321	Hampton Bay Tempo 72 in. Laminate Countertop in Milano Brown	laminate sticker for counter tops	2.33
7895	101323	RIDGID 12-gal. Wet/Dry Vacuum with Detachable Blower	shop vac with blower	2.67
7898	101325	Unique Home Designs 72 in. x 80 in. Solana Black Surface Mount Outswing Steel Security Double Door with Perforated Metal Screen	Double Doors	3
7900	101325	Unique Home Designs 72 in. x 80 in. Solana Black Surface Mount Outswing Steel Security Double Door with Perforated Metal Screen	exterior security door	3
7904	101326	Delta In2ition Two-in-One 4-Spray Hand Shower and Shower Head Combo Kit in Chrome	europa shower head	3
7912	101327	Masonite 15 Lite Painted Steel Prehung Front Door with Brickmold	french doors exterior	2.67
7917	101329	GE 7.2 cu. ft. Electric Dryer in White	gazhose for dryer machine	1.67
7921	101329	GE 7.2 cu. ft. Electric Dryer in White	ge washer	2.67
7924	101331	Tire Science 4.80/4 in. to 8 in. Wheelbarrow Inner Tube with Sealant	wheelbarrow tire	3
7934	101334	Rheem EcoSense RETE-13 - 13kW 1.97 GPM Tankless Electric Water Heater	electric fireplacewater heaters	2
7938	101334	Rheem EcoSense RETE-13 - 13kW 1.97 GPM Tankless Electric Water Heater	hot water tank gas	2.67
7942	101334	Rheem EcoSense RETE-13 - 13kW 1.97 GPM Tankless Electric Water Heater	tank	1.67
7945	101334	Rheem EcoSense RETE-13 - 13kW 1.97 GPM Tankless Electric Water Heater	tankless water heater ecoh200dv2n	2.33
7946	101334	Rheem EcoSense RETE-13 - 13kW 1.97 GPM Tankless Electric Water Heater	tankless water heater electric	3
7954	101337	Lithonia Lighting Wrap 4-Light Flush Mounted White Multi-Volt Ballast Ceiling Light	48 inch flush mounted ceiling fan	2.33
7955	101337	Lithonia Lighting Wrap 4-Light Flush Mounted White Multi-Volt Ballast Ceiling Light	ceiling mounted lighting fixures	2.67
7958	101338	Shape Products 42 in. x 14 in. x 15 in. Thick &amp; Strong Elongated Bubble	window well covers	3
7960	101339	Makita 18-Volt LXT Lithium-Ion Cordless Compact Reciprocating Saw (Tool Only)	makita	3
7962	101340	National Tree Company 32 in. Folding Tree Stand	christmas trees artificial	1
7964	101341	Wilsonart 48 in. x 96 in. Laminate Sheet in Pewter Brush Matte	laminate counter tops	2.67
7965	101341	Wilsonart 48 in. x 96 in. Laminate Sheet in Pewter Brush Matte	wilsonart top	2
7967	101343	interDesign Classico Swivel Arm Paper Towel Stand in Chrome	metal arm dish towel	2
7968	101343	interDesign Classico Swivel Arm Paper Towel Stand in Chrome	paper towel holder	2.33
7971	101344	Amana 1.5 cu. ft. Over the Range Microwave in White	microwaves over range	2.67
7975	101345	US Stove 3,000 sq. ft. Multi-Fuel Furnace Pellet Stove	pellet stove	3
7976	101346	Prepac 4-Shelf Bookcase in Maple	book cases	3
7979	101347	American Standard Studio Dual 2-piece 1.6 GPF Dual Flush Round Toilet in White	american standard toilet kit for 1.6 gpf	2.67
7981	101347	American Standard Studio Dual 2-piece 1.6 GPF Dual Flush Round Toilet in White	petite round toilet  white	1.67
7982	101348	Malibu Low Voltage Black Tier Light	LED Pathway lights	2.67
7985	101348	Malibu Low Voltage Black Tier Light	malibu lights	3
7986	101348	Malibu Low Voltage Black Tier Light	pathway lighting	3
7994	101350	27 in. x 8 ft. Steel Lath	forming tube	1
7995	101350	27 in. x 8 ft. Steel Lath	lathe	1.67
7997	101350	27 in. x 8 ft. Steel Lath	stucco lath	2.33
7999	101350	27 in. x 8 ft. Steel Lath	tube form	2
8001	101351	Vermont American 2 in. Carbon Hole Saw with Mandrel	3.5 inch saw bit	2
8006	101352	Everbilt 24 in. x 3/4 in. x 24 in. Plain Expanded Metal Sheet	metal sheet	2
8007	101352	Everbilt 24 in. x 3/4 in. x 24 in. Plain Expanded Metal Sheet	metal sheet underpenning	1.67
8011	101353	Ryobi 16 in. 40-Volt Lithium-Ion Cordless Walk-Behind Lawn Mower - Battery and Charger Not Included	batteries kyobi	1.67
8014	101353	Ryobi 16 in. 40-Volt Lithium-Ion Cordless Walk-Behind Lawn Mower - Battery and Charger Not Included	craft an lawn mower	2
8016	101353	Ryobi 16 in. 40-Volt Lithium-Ion Cordless Walk-Behind Lawn Mower - Battery and Charger Not Included	electric mower	2.33
8018	101353	Ryobi 16 in. 40-Volt Lithium-Ion Cordless Walk-Behind Lawn Mower - Battery and Charger Not Included	lawn mowers electric	3
8025	101354	Valencia 72 in. Laminate Countertop in Typhoon Ice	laminate counter tops	3
8026	101354	Valencia 72 in. Laminate Countertop in Typhoon Ice	laminate sticker for counter tops	2
8027	101355	Stencil Ease 19.5 in. x 19.5 in. Agadir Wall Painting Stencil	paint brushes	2
8038	101356	Foremost Naples 26-1/2 in. W Wall Cabinet in White	wall cabinet 34 x32 in	2
8041	101357	ECHO Small Chain Saw Case with 18 in. Scabbard	echo	2.67
8042	101357	ECHO Small Chain Saw Case with 18 in. Scabbard	echo parts spark	1.33
8060	101358	Ryobi ONE+ 120 mph 18-Volt Lithium-Ion Cordless Hard Surface Blower/Sweeper - Battery and Charger Not Included	ryobi tool and charger	1.67
8062	101358	Ryobi ONE+ 120 mph 18-Volt Lithium-Ion Cordless Hard Surface Blower/Sweeper - Battery and Charger Not Included	tools bloowers	2.33
8065	101359	Blue Wave 8-Year 28 ft. Round Navy Blue Above Ground Winter Pool Cover	artifical ground cover	1.33
8066	101359	Blue Wave 8-Year 28 ft. Round Navy Blue Above Ground Winter Pool Cover	ground cover	1.67
8067	101360	2-Shelf Baker&#39;s Rack	bakers rack	3
8072	101362	WEN 3.6-Volt Lithium-Ion Cordless Screwdriver	cordless screw drivers	3
8075	101364	Timeline Wood 11/32 in. x 5.5 in. x 47.5 in. Distressed Grey Wood Panels (6-Pack)	barn woods	2.33
8092	101367	DEWALT 20-Volt Max XR Lithium-Ion Cordless Brushless 2-Speed 33å¡ Framing Nailer	dewalt xr	3
8094	101367	DEWALT 20-Volt Max XR Lithium-Ion Cordless Brushless 2-Speed 33å¡ Framing Nailer	lithium 20 dewalt	2.67
8099	101369	Wall Control 32 in. Galvanized Steel Metal Pegboard Pack	galvanized v-ramp metal	2.67
8100	101369	Wall Control 32 in. Galvanized Steel Metal Pegboard Pack	garage chair organizer	1
8105	101370	Everbilt 3 in. Zinc-Plated Corner Brace (4-Pack)	angle bracket	3
8111	101372	Gladiator 96 in. W Garage Wall Storage GearWall Panel (2-pack)	slatwall	2.67
8114	101373	Glacier Bay Lancaster 24 in. Vanity in Amber with Alpine AB Engineered Composite Vanity Top in White	24 inch vanity	3
8115	101373	Glacier Bay Lancaster 24 in. Vanity in Amber with Alpine AB Engineered Composite Vanity Top in White	GLACIER BAY BATHROOM VANITY	3
8120	101375	PRO-SERIES 12 ft. x 7 ft. x 5 ft. 2-Story Commercial Grade Scaffold Tower with 1,500 lb. Load Capacity	scaffolding	3
8133	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	fiberglass insulation	1.67
8136	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	insullation	3
8137	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	owens	2.33
8138	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	owens corning	3
8139	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	owens corning 7-3	2
8140	101378	Owens Corning R-13 Kraft Faced Insulation Batt 15 in. x 93 in.	R 15	2
8145	101381	Kwikset Tylo Polished Brass Bed/Bath Knob	Automatic locking knob	2.67
8153	101382	19/32 in. or 5/8 in. x 4 ft. x 8 ft. BC Sanded Pine Plywood	5/8 plywood	3
8159	101383	GE 3.8 cu. ft. Top Load Washer in White	ge washer	3
8161	101383	GE 3.8 cu. ft. Top Load Washer in White	ge washer, dryer	3
8163	101383	GE 3.8 cu. ft. Top Load Washer in White	washer dryer set	2.33
8164	101383	GE 3.8 cu. ft. Top Load Washer in White	washers with agitators	2
8167	101384	RIDGID Pneumatic JobMax Multi-Tool Kit	rigid job max tool	2
8173	101386	Pavestone 11.63 in. x 7 in. Rock Blend Concrete Wall Block	fast  block wall	2.33
8177	101387	Fiskars 70 in. Bypass Tree Pruner	pole saws	3
8179	101387	Fiskars 70 in. Bypass Tree Pruner	tree pruner	3
8182	101388	Pfister Cantara 2-Handle High-Arc Side Sprayer Kitchen Faucet in Stainless Steel	kitchen sink faucet	3
8183	101389	Daltile Carano Deco Universal 3 in x 12 in. Ceramic Trim and Accent Wall Tile	bolens	1
8186	101389	Daltile Carano Deco Universal 3 in x 12 in. Ceramic Trim and Accent Wall Tile	ceramic tile wall	2.67
8187	101389	Daltile Carano Deco Universal 3 in x 12 in. Ceramic Trim and Accent Wall Tile	ceramic wall tile	2.33
8194	101391	Maytag Bravos 7.0 cu. ft. Electric Dryer in White	gazhose for dryer machine	1.33
8198	101391	Maytag Bravos 7.0 cu. ft. Electric Dryer in White	waxhers and electric dryers	2.33
8199	101392	TrafficMASTER Dilour Blue 18 in x 18 in Carpet Tile, 12 Tiles	blue outdoor carpet	2.67
8202	101392	TrafficMASTER Dilour Blue 18 in x 18 in Carpet Tile, 12 Tiles	outdoor tilees	2
8206	101394	Owens Corning R-15 Kraft Faced Insulation Batts 15 in. x 93 in. (10-Bags)	fiberglass insulation	2.67
8207	101394	Owens Corning R-15 Kraft Faced Insulation Batts 15 in. x 93 in. (10-Bags)	model 10634 mulcher bag	1.67
8208	101394	Owens Corning R-15 Kraft Faced Insulation Batts 15 in. x 93 in. (10-Bags)	owens corning ashingles	1.67
8209	101394	Owens Corning R-15 Kraft Faced Insulation Batts 15 in. x 93 in. (10-Bags)	owens corning beachwood  shingles	1
8210	101394	Owens Corning R-15 Kraft Faced Insulation Batts 15 in. x 93 in. (10-Bags)	r-15 roll	3
8211	101395	UltraCool 340 CFM 3-Speed Portable Evaporative Cooler for 170 sq. ft.	air conditioner portable	3
8212	101395	UltraCool 340 CFM 3-Speed Portable Evaporative Cooler for 170 sq. ft.	swamp cooler bearings	3
8213	101396	Delta Classic 400 Curve 5 ft. Left Drain Soaking Tub in White	japanese soaking tub	3
8218	101397	Hunter Low Profile 42 in. Indoor Snow White Ceiling Fan	ceiling fan white 42in	3
8220	101397	Hunter Low Profile 42 in. Indoor Snow White Ceiling Fan	hunter ceiling fans white	3
8222	101398	Wooster Shortcut 2 in. Polyester Angle Sash Brush	paint brushes	3
8224	101398	Wooster Shortcut 2 in. Polyester Angle Sash Brush	paintbrushes	2.33
8227	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	2x6x8 treated	1.67
8228	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	2x8x20 pressure treated	2
8233	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	4x4 wood	3
8234	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	4x4x10 treated	3
8235	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	4x6	1.67
8244	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	pressure treated 2x4x8	2
8245	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	pressure treated posts for decks	2.33
8248	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	timbers pt	2.33
8249	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	treated fence posts	1.67
8251	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	wood posts and landscaping	1.67
8252	101399	4 in. x 4 in. x 10 ft. #2 Pressure-Treated Timber	wooden posts	2.33
8253	101400	Veranda 3/4 in. x 3-1/2 in. x 8 ft. White PVC Trim (6-Pack)	3/4-in lumber	3
8254	101400	Veranda 3/4 in. x 3-1/2 in. x 8 ft. White PVC Trim (6-Pack)	azek	1
8260	101400	Veranda 3/4 in. x 3-1/2 in. x 8 ft. White PVC Trim (6-Pack)	Hardie Trim	2.33
8266	101401	DAP Alex Plus 10.1 oz. All-Purpose Caulk Clear	silicone	2.33
8267	101401	DAP Alex Plus 10.1 oz. All-Purpose Caulk Clear	silicone caulking	2.67
8272	101403	Single Post Paper Towel Holder in Nickel	paper towel hanger	2.33
8273	101403	Single Post Paper Towel Holder in Nickel	paper towel holder	3
8274	101403	Single Post Paper Towel Holder in Nickel	peper towel holder wall mount	3
8275	101403	Single Post Paper Towel Holder in Nickel	replace plasticbathroom  towel holder	2.67
8277	101405	Harris 1 oz. Pest Control Concentrate	ant killer	2.67
8279	101405	Harris 1 oz. Pest Control Concentrate	flea and tick	2.33
8280	101405	Harris 1 oz. Pest Control Concentrate	spider control	2.33
8290	101407	1 in. x 6 in. x 8 ft. Common Board	1x6x 8 pine	2.67
8293	101407	1 in. x 6 in. x 8 ft. Common Board	1x8x8	1.67
8300	101407	1 in. x 6 in. x 8 ft. Common Board	lumber 1 inch common board	3
8302	101407	1 in. x 6 in. x 8 ft. Common Board	tongue and groove	1.33
8309	101408	32 sq. ft. Williams Crossfire MDF Paneling	wall wood	2.67
8315	101409	1 in. x 12 in. x 12 ft. Common Board	1x12x10	2.33
8326	101412	Werner Quick-Click 4 in. x 8 in. x 20-5/8 in. Ladder Leg Leveler	5/8 4x8	2
8327	101412	Werner Quick-Click 4 in. x 8 in. x 20-5/8 in. Ladder Leg Leveler	extention ladder little gaint	1.67
8336	101414	Whitehaus Collection Magic Flush 1-piece Dual Flush Elongated Toilet in White	toto one piece toilet	2.33
8337	101414	Whitehaus Collection Magic Flush 1-piece Dual Flush Elongated Toilet in White	toto toilet height elongated	2
8339	101415	Honda 21 in. Nexite Deck Electric Start Gas Mower with Versamow Technology	honda mower	3
8342	101416	Alpine 41 in. Rainforest Waterfall Fountain	fountains	3
8344	101416	Alpine 41 in. Rainforest Waterfall Fountain	waterfall fountain systems	2
8346	101417	Avanti 2 Liter Beer Keg Dispenser	keg	3
8350	101418	Racor HeavyLift Storage Platform	pulley	2.33
8359	101419	HDX 4 ft. x 100 ft. 14-Gauge Welded Wire	fence mesh	3
8361	101419	HDX 4 ft. x 100 ft. 14-Gauge Welded Wire	fencing welded	2.67
8366	101419	HDX 4 ft. x 100 ft. 14-Gauge Welded Wire	oven t emp gauge	1.67
8370	101419	HDX 4 ft. x 100 ft. 14-Gauge Welded Wire	wire fences hardware	2
8372	101420	Crown Bolt 1/2 in. x 36 in. Plain Steel Round Rod	garage door spring	1.67
8374	101420	Crown Bolt 1/2 in. x 36 in. Plain Steel Round Rod	metal rod	3
8379	101421	Masonite Roman Smooth 2-Panel Round Top Hollow Core Primed Composite Interior Door Slab	INTERIOR  DOORS	3
8389	101423	Feather River Doors 63.5 in. x 81.625 in. Rochester Patina Craftsman Unfinished Smooth Fiberglass Prehung Front Door with Sidelites	french doors exterior	2.33
8390	101424	Porter-Cable Compressor and Combo Kit (2-Tool)	air compressor combo	3
8392	101425	Quikrete 10 oz. Concrete Repair	10  concrete tubes	2.33
8401	101427	Armacost Lighting 12 ft. LED Warm White Tape Light	led ribbon	3
8413	101427	Armacost Lighting 12 ft. LED Warm White Tape Light	under cabinet led	3
8418	101427	Armacost Lighting 12 ft. LED Warm White Tape Light	undercounter lighting	1.67
8425	101428	Avanti Pro 4-1/2 in. Turbo Diamond Blade	lenox diamond blades	2.33
8428	101430	Generac 2,000-Watt Gasoline Powered Inverter Generator	genecrac generators	3
8429	101430	Generac 2,000-Watt Gasoline Powered Inverter Generator	honda generator	2.33
8430	101431	Black Pearl Ultrafold Compact Paper Towel Dispenser	paper towel hanger	2.33
8431	101431	Black Pearl Ultrafold Compact Paper Towel Dispenser	soap dispenser	2.33
8434	101433	Quikrete 40 lb. Vinyl Concrete Patcher	CONCRETE & MASONRY CLEANER & ETCHER	1.67
8440	101433	Quikrete 40 lb. Vinyl Concrete Patcher	vinyl sealer	2.33
8442	101434	Feather River Doors 74 in. x 81.625 in. Rochester Patina Craftsman Unfinished Smooth Fiberglass Double Prehung Front Door	doors with glass feather rivers	2.67
8443	101434	Feather River Doors 74 in. x 81.625 in. Rochester Patina Craftsman Unfinished Smooth Fiberglass Double Prehung Front Door	Double Doors	2.67
8448	101435	Foss Unbound Smoke Gray Ribbed 6 ft. x 8 ft. Area Rug	6x8 area rugs polyurethane	2.33
8454	101436	MOEN Banbury 8 in. Widespread 2-Handle Bathroom Faucet in Mediterranean Bronze	Moen bathroom faucets	3
8455	101436	MOEN Banbury 8 in. Widespread 2-Handle Bathroom Faucet in Mediterranean Bronze	widespread bath faucet	3
8456	101437	MOEN Mason Towel Ring in Chrome	towel ring	3
8457	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	brush cutters	3
8458	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	echo	2.33
8459	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	echo gas trimmers	3
8460	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	echo propane  trimmer	3
8461	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	echo trimmers	3
8462	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	ECHO WEED EATER	2.33
8464	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	mover and trimmer	1.67
8465	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	robyi gas weeder	3
8468	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	trimmer echo	2.67
8469	101438	ECHO 2 Cycle 21.2 cc Straight Shaft Gas Trimmer	weed	2.33
8473	101440	OWT Ornamental Wood Ties 45-Degree Flush Inside Decorative Structural Wood Support (2-Pack)	45 degree aluminum angle bracket	2.33
8474	101440	OWT Ornamental Wood Ties 45-Degree Flush Inside Decorative Structural Wood Support (2-Pack)	angle bracket	2.33
8478	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	30 inch fridge	1.67
8479	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	30 inch under cabinet stainless range hood	2.67
8482	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	amana microwave compact	2.33
8484	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	appliances appliances	3
8486	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	built in microwaves	2.67
8488	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	built-in microwave samsung	2
8502	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	microwave over stove	2.33
8504	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	microwaves	3
8505	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	microwaves over range	2.67
8506	101442	Whirlpool 1.7 cu. ft. Over the Range Microwave in Stainless Steel	over range microwave broil	2.67
